close,high,low,open,volumefrom,volumeto
127.97,131.69,116.7,122.18,71911.96,8995406.68
132.11,135.62,127.19,127.97,83773.0,11024345.88
129.45,132.17,126.64,132.11,37765.57,4877100.71
127.09,129.62,125.58,129.45,24943.78,3165737.39
125.94,129.18,125.32,127.09,19781.1,2518550.64
121.4,126.5,118.0,125.94,30469.67,3737223.38
111.53,121.52,105.52,121.4,113340.83,12663652.8
109.61,112.22,106.19,111.53,49649.39,5457904.04
117.27,120.59,107.91,109.61,77965.82,8988394.8
113.59,120.99,112.79,117.27,54029.45,6253935.65
115.26,117.94,110.8,113.59,57672.42,6599782.15
121.1,121.92,114.82,115.26,48059.6,5721700.63
118.14,121.45,116.15,121.1,35166.7,4169735.36
118.17,119.99,116.86,118.14,21233.62,2512881.88
116.58,118.92,115.79,118.17,22309.06,2617098.75
114.18,121.82,110.58,116.58,97133.74,11177947.92
114.89,116.82,113.34,114.18,29973.87,3452137.54
128.94,131.99,113.58,114.89,133708.33,16656273.55
127.97,129.77,125.12,128.94,36457.73,4649994.0
126.49,128.38,120.9,127.97,49168.24,6106215.65
121.56,126.55,120.03,126.49,38767.78,4765103.94
121.95,123.22,117.8,121.56,39879.38,4816880.97
121.72,126.66,120.27,121.95,45020.7,5535081.78
120.67,123.6,119.15,121.72,65060.42,7874902.54
120.99,123.85,119.95,120.67,24878.29,3025358.34
121.4,123.07,120.17,120.99,19950.61,2435341.86
123.92,125.1,120.3,121.4,42673.91,5235194.75
143.35,149.4,123.92,123.92,218443.9,29980189.63
141.6,151.08,141.05,143.35,139628.62,20382397.57
147.14,148.39,138.65,141.6,86928.67,12536022.86
141.7,147.87,139.09,147.14,66190.29,9430249.57
143.75,145.02,140.08,141.7,51655.5,7386570.02
154.07,154.07,140.48,143.75,93428.54,13774907.43
127.29,157.66,127.15,154.07,162452.09,23029130.34
134.04,138.63,127.16,127.29,94793.32,12709952.73
132.82,138.01,131.03,134.04,50793.12,6778061.0
131.19,134.47,126.27,132.82,60807.03,7900648.93
130.17,133.51,128.7,131.19,62905.8,8260262.96
